partijnummer,partij,volgnummer,naam,kieskring,stemmen
2,Partij van de Arbeid (P.v.d.A.),35,"van Drooge, S.W. (Bas) (m)",12,6
2,Partij van de Arbeid (P.v.d.A.),36,"Asante, A.A. (Amma) (v)",12,373
2,Partij van de Arbeid (P.v.d.A.),37,"Ünver, E. (Emre) (m)",12,24
2,Partij van de Arbeid (P.v.d.A.),38,"Vermue, J.G.P. (Joyce) (v)",12,9
2,Partij van de Arbeid (P.v.d.A.),39,"van Dekken, T.R. (Tjeerd) (m)",12,8
2,Partij van de Arbeid (P.v.d.A.),40,"Hedin-Penninx, A. (Anna-Lena) (v)",12,11
2,Partij van de Arbeid (P.v.d.A.),41,"Deen, B. (Bob) (m)",12,41
2,Partij van de Arbeid (P.v.d.A.),42,"Vorselman-Derksen, C.H.W.J. (Cindy) (v)",12,8
2,Partij van de Arbeid (P.v.d.A.),43,"Pentenga, F. (Erik) (m)",12,4
2,Partij van de Arbeid (P.v.d.A.),44,"van den Boogaard, A. (Anna) (v)",12,12
2,Partij van de Arbeid (P.v.d.A.),45,"van Laar, R.P. (Roelof) (m)",12,11
2,Partij van de Arbeid (P.v.d.A.),46,"Schrofer, T.T. (Tamar) (v)",12,11
2,Partij van de Arbeid (P.v.d.A.),47,"van Houwelingen, H.E.F. (Heino) (m)",12,29
2,Partij van de Arbeid (P.v.d.A.),48,"Mulder, M.A. (Marinka) (v)",12,9
2,Partij van de Arbeid (P.v.d.A.),49,"Bolhuis, W.D. (Wimar) (m)",12,51
2,Partij van de Arbeid (P.v.d.A.),50,"Günal-Gezer, S. (Sultan) (v)",12,25
2,Partij van de Arbeid (P.v.d.A.),51,"Staal, J.J. (Jelmer) (m)",12,39
2,Partij van de Arbeid (P.v.d.A.),52,"Boot, E. (Els) (v)",12,18
2,Partij van de Arbeid (P.v.d.A.),53,"Chahim, M. (Mohammed) (m)",12,11
2,Partij van de Arbeid (P.v.d.A.),54,"Koenders, P.T.C. (Petra) (v)",12,24
2,Partij van de Arbeid (P.v.d.A.),55,"Breederveld, R. (Roy) (m)",12,10
2,Partij van de Arbeid (P.v.d.A.),56,"Menenti, L.M.E. (Laura) (v)",12,28
2,Partij van de Arbeid (P.v.d.A.),57,"van de Burgt, R.H.M. (Richard) (m)",12,11
2,Partij van de Arbeid (P.v.d.A.),58,"Repetur, M.E. (Lou) (v)",12,12
2,Partij van de Arbeid (P.v.d.A.),59,"Akrouh, S. (Saami) (m)",12,6
2,Partij van de Arbeid (P.v.d.A.),60,"Engbers, A.H.M.G. (Anita) (v)",12,5
2,Partij van de Arbeid (P.v.d.A.),61,"Ronnes, T.L. (Thomas) (m)",12,5
2,Partij van de Arbeid (P.v.d.A.),62,"Wijntuin, P.M. (Peggy) (v)",12,25
2,Partij van de Arbeid (P.v.d.A.),63,"Brouwers, L.W.L. (Luc) (m)",12,6
2,Partij van de Arbeid (P.v.d.A.),64,"van Zantvoort, A.H.G. (Anja) (v)",12,2
2,Partij van de Arbeid (P.v.d.A.),65,"Cohen, F. (Fred) (m)",12,15
2,Partij van de Arbeid (P.v.d.A.),66,"Dankert, A.T. (Anne) (v)",12,19
2,Partij van de Arbeid (P.v.d.A.),67,"Bouteibi, H. (Hafid) (m)",12,3
2,Partij van de Arbeid (P.v.d.A.),68,"Voigt, I. (Ivonne) (v)",12,5
2,Partij van de Arbeid (P.v.d.A.),69,"Schuurman Hess, J.N. (Jan) (m)",12,3
2,Partij van de Arbeid (P.v.d.A.),70,"Klomp, B.C.D. (Denise) (v)",12,2
2,Partij van de Arbeid (P.v.d.A.),71,"Keizer, H.M. (Marco) (m)",12,6
2,Partij van de Arbeid (P.v.d.A.),72,"Houben, T.A.H. (Tirza) (v)",12,10
2,Partij van de Arbeid (P.v.d.A.),73,"van 't Zelfde, E.R.M. (Eric) (m)",12,11
2,Partij van de Arbeid (P.v.d.A.),74,"Doevendans, S.S. (Sandra) (v)",12,9
2,Partij van de Arbeid (P.v.d.A.),75,"de Haan, F.G. (Foppe) (m)",12,44
2,Partij van de Arbeid (P.v.d.A.),76,"van der Hoeven, A.A.M. (Paulien) (v)",12,15
2,Partij van de Arbeid (P.v.d.A.),77,"Minderhout, W.A. (Willem) (m)",12,20
2,Partij van de Arbeid (P.v.d.A.),78,"van Nieuwenhoven, J. (Jeltje) (v)",12,44
2,Partij van de Arbeid (P.v.d.A.),79,"Piri, K.P. (Kati) (v)",12,15
2,Partij van de Arbeid (P.v.d.A.),80,"Vermeij, R.A. (Roos) (v)",12,28
2,Partij van de Arbeid (P.v.d.A.),1,"Asscher, L.F. (Lodewijk) (m)",13,11760
2,Partij van de Arbeid (P.v.d.A.),2,"Arib, K. (Khadija) (v)",13,1768
2,Partij van de Arbeid (P.v.d.A.),3,"Dijsselbloem, J.R.V.A. (Jeroen) (m)",13,1370
2,Partij van de Arbeid (P.v.d.A.),4,"Dijksma, S.A.M. (Sharon) (v)",13,781
2,Partij van de Arbeid (P.v.d.A.),5,"van Dijk, G.J. (Gijs) (m)",13,76
2,Partij van de Arbeid (P.v.d.A.),6,"Kuiken, A.H. (Attje) (v)",13,140
2,Partij van de Arbeid (P.v.d.A.),7,"Nijboer, H. (Henk) (m)",13,38
2,Partij van de Arbeid (P.v.d.A.),8,"van den Hul, K.A.E. (Kirsten) (v)",13,85
2,Partij van de Arbeid (P.v.d.A.),9,"Moorlag, W.J. (William) (m)",13,18
2,Partij van de Arbeid (P.v.d.A.),10,"Ploumen, E.M.J. (Lilianne) (v)",13,514
2,Partij van de Arbeid (P.v.d.A.),11,"Kerstens, J.W.M. (John) (m)",13,23
2,Partij van de Arbeid (P.v.d.A.),12,"de Kock, J.C.M. (Joke) (v)",13,94
2,Partij van de Arbeid (P.v.d.A.),13,"Marcouch, A. (Ahmed) (m)",13,179
2,Partij van de Arbeid (P.v.d.A.),14,"Volp, M.J. (Marith) (v)",13,121
2,Partij van de Arbeid (P.v.d.A.),15,"Moti, R. (Richard) (m)",13,1334
2,Partij van de Arbeid (P.v.d.A.),16,"Yücel, K. (Keklik) (v)",13,137
2,Partij van de Arbeid (P.v.d.A.),17,"Servaes, M. (Michiel) (m)",13,33
2,Partij van de Arbeid (P.v.d.A.),18,"Bozkurt, E. (Emine) (v)",13,144
2,Partij van de Arbeid (P.v.d.A.),19,"van der Linde, I.M. (Ilco) (m)",13,21
2,Partij van de Arbeid (P.v.d.A.),20,"Oosterbaan, C. (Christa) (v)",13,30
2,Partij van de Arbeid (P.v.d.A.),21,"Mohandis, M. (Mohammed) (m)",13,59
2,Partij van de Arbeid (P.v.d.A.),22,"Ypma, L. (Loes) (v)",13,63
2,Partij van de Arbeid (P.v.d.A.),23,"Recourt, J. (Jeroen) (m)",13,9
2,Partij van de Arbeid (P.v.d.A.),24,"Maij, M.E. (Marit) (v)",13,36
2,Partij van de Arbeid (P.v.d.A.),25,"de Kort, M.V. (Martijn) (m)",13,10
2,Partij van de Arbeid (P.v.d.A.),26,"Roopram, R.D. (Reshma) (v)",13,427
2,Partij van de Arbeid (P.v.d.A.),27,"Hoogland, D. (Duco) (m)",13,109
2,Partij van de Arbeid (P.v.d.A.),28,"Schellekens, G.M.M. (Giselle) (v)",13,23
2,Partij van de Arbeid (P.v.d.A.),29,"de Vries, A.A. (Albert) (m)",13,10
2,Partij van de Arbeid (P.v.d.A.),30,"Biemans, M.S. (Mirthe) (v)",13,10
2,Partij van de Arbeid (P.v.d.A.),31,"Brouwer, H. (Harm) (m)",13,1
2,Partij van de Arbeid (P.v.d.A.),32,"Vos, M.L. (Mei Li) (v)",13,73
2,Partij van de Arbeid (P.v.d.A.),33,"Reinaerts, J.L.H. (Joost) (m)",13,3
2,Partij van de Arbeid (P.v.d.A.),34,"Dibi, B. (Bouchra) (v)",13,21
2,Partij van de Arbeid (P.v.d.A.),35,"van Drooge, S.W. (Bas) (m)",13,6
2,Partij van de Arbeid (P.v.d.A.),36,"Asante, A.A. (Amma) (v)",13,84
2,Partij van de Arbeid (P.v.d.A.),37,"Ünver, E. (Emre) (m)",13,20
2,Partij van de Arbeid (P.v.d.A.),38,"Vermue, J.G.P. (Joyce) (v)",13,7
2,Partij van de Arbeid (P.v.d.A.),39,"van Dekken, T.R. (Tjeerd) (m)",13,3
2,Partij van de Arbeid (P.v.d.A.),40,"Hedin-Penninx, A. (Anna-Lena) (v)",13,6
2,Partij van de Arbeid (P.v.d.A.),41,"Deen, B. (Bob) (m)",13,8
2,Partij van de Arbeid (P.v.d.A.),42,"Vorselman-Derksen, C.H.W.J. (Cindy) (v)",13,1
2,Partij van de Arbeid (P.v.d.A.),43,"Pentenga, F. (Erik) (m)",13,1
2,Partij van de Arbeid (P.v.d.A.),44,"van den Boogaard, A. (Anna) (v)",13,7
2,Partij van de Arbeid (P.v.d.A.),45,"van Laar, R.P. (Roelof) (m)",13,3
2,Partij van de Arbeid (P.v.d.A.),46,"Schrofer, T.T. (Tamar) (v)",13,4
2,Partij van de Arbeid (P.v.d.A.),47,"van Houwelingen, H.E.F. (Heino) (m)",13,3
2,Partij van de Arbeid (P.v.d.A.),48,"Mulder, M.A. (Marinka) (v)",13,4
2,Partij van de Arbeid (P.v.d.A.),49,"Bolhuis, W.D. (Wimar) (m)",13,2
2,Partij van de Arbeid (P.v.d.A.),50,"Günal-Gezer, S. (Sultan) (v)",13,16
2,Partij van de Arbeid (P.v.d.A.),51,"Staal, J.J. (Jelmer) (m)",13,81
2,Partij van de Arbeid (P.v.d.A.),52,"Boot, E. (Els) (v)",13,172
2,Partij van de Arbeid (P.v.d.A.),53,"Chahim, M. (Mohammed) (m)",13,19
2,Partij van de Arbeid (P.v.d.A.),54,"Koenders, P.T.C. (Petra) (v)",13,24
2,Partij van de Arbeid (P.v.d.A.),55,"Breederveld, R. (Roy) (m)",13,4
2,Partij van de Arbeid (P.v.d.A.),56,"Menenti, L.M.E. (Laura) (v)",13,14
2,Partij van de Arbeid (P.v.d.A.),57,"van de Burgt, R.H.M. (Richard) (m)",13,4
2,Partij van de Arbeid (P.v.d.A.),58,"Repetur, M.E. (Lou) (v)",13,7
2,Partij van de Arbeid (P.v.d.A.),59,"Akrouh, S. (Saami) (m)",13,7
2,Partij van de Arbeid (P.v.d.A.),60,"Engbers, A.H.M.G. (Anita) (v)",13,1
2,Partij van de Arbeid (P.v.d.A.),61,"Ronnes, T.L. (Thomas) (m)",13,7
2,Partij van de Arbeid (P.v.d.A.),62,"Wijntuin, P.M. (Peggy) (v)",13,268
2,Partij van de Arbeid (P.v.d.A.),63,"Brouwers, L.W.L. (Luc) (m)",13,4
2,Partij van de Arbeid (P.v.d.A.),64,"van Zantvoort, A.H.G. (Anja) (v)",13,10
2,Partij van de Arbeid (P.v.d.A.),65,"Cohen, F. (Fred) (m)",13,3
2,Partij van de Arbeid (P.v.d.A.),66,"Dankert, A.T. (Anne) (v)",13,9
2,Partij van de Arbeid (P.v.d.A.),67,"Bouteibi, H. (Hafid) (m)",13,7
2,Partij van de Arbeid (P.v.d.A.),68,"Voigt, I. (Ivonne) (v)",13,4
2,Partij van de Arbeid (P.v.d.A.),69,"Schuurman Hess, J.N. (Jan) (m)",13,0
2,Partij van de Arbeid (P.v.d.A.),70,"Klomp, B.C.D. (Denise) (v)",13,2
2,Partij van de Arbeid (P.v.d.A.),71,"Keizer, H.M. (Marco) (m)",13,1
2,Partij van de Arbeid (P.v.d.A.),72,"Houben, T.A.H. (Tirza) (v)",13,2
2,Partij van de Arbeid (P.v.d.A.),73,"van 't Zelfde, E.R.M. (Eric) (m)",13,38
2,Partij van de Arbeid (P.v.d.A.),74,"Doevendans, S.S. (Sandra) (v)",13,5
2,Partij van de Arbeid (P.v.d.A.),75,"de Haan, F.G. (Foppe) (m)",13,27
2,Partij van de Arbeid (P.v.d.A.),76,"Bijl, M.W. (Marja) (v)",13,43
2,Partij van de Arbeid (P.v.d.A.),77,"Çelik, M. (Metin) (m)",13,64
2,Partij van de Arbeid (P.v.d.A.),78,"Goudappel, F.A.N.J. (Flora) (v)",13,45
2,Partij van de Arbeid (P.v.d.A.),79,"Florijn, M. (Marco) (m)",13,30
2,Partij van de Arbeid (P.v.d.A.),80,"van Oudheusden, H. (Hans) (m)",13,30
2,Partij van de Arbeid (P.v.d.A.),1,"Asscher, L.F. (Lodewijk) (m)",14,25550
2,Partij van de Arbeid (P.v.d.A.),2,"Arib, K. (Khadija) (v)",14,3038
2,Partij van de Arbeid (P.v.d.A.),3,"Dijsselbloem, J.R.V.A. (Jeroen) (m)",14,3620
2,Partij van de Arbeid (P.v.d.A.),4,"Dijksma, S.A.M. (Sharon) (v)",14,2064
2,Partij van de Arbeid (P.v.d.A.),5,"van Dijk, G.J. (Gijs) (m)",14,105
2,Partij van de Arbeid (P.v.d.A.),6,"Kuiken, A.H. (Attje) (v)",14,266
2,Partij van de Arbeid (P.v.d.A.),7,"Nijboer, H. (Henk) (m)",14,72
2,Partij van de Arbeid (P.v.d.A.),8,"van den Hul, K.A.E. (Kirsten) (v)",14,157
2,Partij van de Arbeid (P.v.d.A.),9,"Moorlag, W.J. (William) (m)",14,18
2,Partij van de Arbeid (P.v.d.A.),10,"Ploumen, E.M.J. (Lilianne) (v)",14,1037
2,Partij van de Arbeid (P.v.d.A.),11,"Kerstens, J.W.M. (John) (m)",14,55
2,Partij van de Arbeid (P.v.d.A.),12,"de Kock, J.C.M. (Joke) (v)",14,188
2,Partij van de Arbeid (P.v.d.A.),13,"Marcouch, A. (Ahmed) (m)",14,153
2,Partij van de Arbeid (P.v.d.A.),14,"Volp, M.J. (Marith) (v)",14,169
2,Partij van de Arbeid (P.v.d.A.),15,"Moti, R. (Richard) (m)",14,319
2,Partij van de Arbeid (P.v.d.A.),16,"Yücel, K. (Keklik) (v)",14,156
2,Partij van de Arbeid (P.v.d.A.),17,"Servaes, M. (Michiel) (m)",14,49
2,Partij van de Arbeid (P.v.d.A.),18,"Bozkurt, E. (Emine) (v)",14,143
2,Partij van de Arbeid (P.v.d.A.),19,"van der Linde, I.M. (Ilco) (m)",14,37
2,Partij van de Arbeid (P.v.d.A.),20,"Oosterbaan, C. (Christa) (v)",14,79
2,Partij van de Arbeid (P.v.d.A.),21,"Mohandis, M. (Mohammed) (m)",14,34
2,Partij van de Arbeid (P.v.d.A.),22,"Ypma, L. (Loes) (v)",14,102
2,Partij van de Arbeid (P.v.d.A.),23,"Recourt, J. (Jeroen) (m)",14,33
2,Partij van de Arbeid (P.v.d.A.),24,"Maij, M.E. (Marit) (v)",14,86
2,Partij van de Arbeid (P.v.d.A.),25,"de Kort, M.V. (Martijn) (m)",14,20
2,Partij van de Arbeid (P.v.d.A.),26,"Roopram, R.D. (Reshma) (v)",14,372
2,Partij van de Arbeid (P.v.d.A.),27,"Hoogland, D. (Duco) (m)",14,46
2,Partij van de Arbeid (P.v.d.A.),28,"Schellekens, G.M.M. (Giselle) (v)",14,20
2,Partij van de Arbeid (P.v.d.A.),29,"de Vries, A.A. (Albert) (m)",14,19
2,Partij van de Arbeid (P.v.d.A.),30,"Biemans, M.S. (Mirthe) (v)",14,23
2,Partij van de Arbeid (P.v.d.A.),31,"Brouwer, H. (Harm) (m)",14,8
2,Partij van de Arbeid (P.v.d.A.),32,"Vos, M.L. (Mei Li) (v)",14,101
2,Partij van de Arbeid (P.v.d.A.),33,"Reinaerts, J.L.H. (Joost) (m)",14,3
2,Partij van de Arbeid (P.v.d.A.),34,"Dibi, B. (Bouchra) (v)",14,22
2,Partij van de Arbeid (P.v.d.A.),35,"van Drooge, S.W. (Bas) (m)",14,8
2,Partij van de Arbeid (P.v.d.A.),36,"Asante, A.A. (Amma) (v)",14,67
2,Partij van de Arbeid (P.v.d.A.),37,"Ünver, E. (Emre) (m)",14,41
2,Partij van de Arbeid (P.v.d.A.),38,"Vermue, J.G.P. (Joyce) (v)",14,16
2,Partij van de Arbeid (P.v.d.A.),39,"van Dekken, T.R. (Tjeerd) (m)",14,3
2,Partij van de Arbeid (P.v.d.A.),40,"Hedin-Penninx, A. (Anna-Lena) (v)",14,8
2,Partij van de Arbeid (P.v.d.A.),41,"Deen, B. (Bob) (m)",14,14
2,Partij van de Arbeid (P.v.d.A.),42,"Vorselman-Derksen, C.H.W.J. (Cindy) (v)",14,3
2,Partij van de Arbeid (P.v.d.A.),43,"Pentenga, F. (Erik) (m)",14,2
2,Partij van de Arbeid (P.v.d.A.),44,"van den Boogaard, A. (Anna) (v)",14,17
2,Partij van de Arbeid (P.v.d.A.),45,"van Laar, R.P. (Roelof) (m)",14,21
2,Partij van de Arbeid (P.v.d.A.),46,"Schrofer, T.T. (Tamar) (v)",14,7
2,Partij van de Arbeid (P.v.d.A.),47,"van Houwelingen, H.E.F. (Heino) (m)",14,9
2,Partij van de Arbeid (P.v.d.A.),48,"Mulder, M.A. (Marinka) (v)",14,27
2,Partij van de Arbeid (P.v.d.A.),49,"Bolhuis, W.D. (Wimar) (m)",14,3
2,Partij van de Arbeid (P.v.d.A.),50,"Günal-Gezer, S. (Sultan) (v)",14,28
2,Partij van de Arbeid (P.v.d.A.),51,"Staal, J.J. (Jelmer) (m)",14,105
2,Partij van de Arbeid (P.v.d.A.),52,"Boot, E. (Els) (v)",14,87
2,Partij van de Arbeid (P.v.d.A.),53,"Chahim, M. (Mohammed) (m)",14,20
2,Partij van de Arbeid (P.v.d.A.),54,"Koenders, P.T.C. (Petra) (v)",14,20
2,Partij van de Arbeid (P.v.d.A.),55,"Breederveld, R. (Roy) (m)",14,8
2,Partij van de Arbeid (P.v.d.A.),56,"Menenti, L.M.E. (Laura) (v)",14,14
2,Partij van de Arbeid (P.v.d.A.),57,"van de Burgt, R.H.M. (Richard) (m)",14,3
2,Partij van de Arbeid (P.v.d.A.),58,"Repetur, M.E. (Lou) (v)",14,5
2,Partij van de Arbeid (P.v.d.A.),59,"Akrouh, S. (Saami) (m)",14,7
2,Partij van de Arbeid (P.v.d.A.),60,"Engbers, A.H.M.G. (Anita) (v)",14,13
2,Partij van de Arbeid (P.v.d.A.),61,"Ronnes, T.L. (Thomas) (m)",14,5
2,Partij van de Arbeid (P.v.d.A.),62,"Wijntuin, P.M. (Peggy) (v)",14,40
2,Partij van de Arbeid (P.v.d.A.),63,"Brouwers, L.W.L. (Luc) (m)",14,8
2,Partij van de Arbeid (P.v.d.A.),64,"van Zantvoort, A.H.G. (Anja) (v)",14,5
2,Partij van de Arbeid (P.v.d.A.),65,"Cohen, F. (Fred) (m)",14,8
2,Partij van de Arbeid (P.v.d.A.),66,"Dankert, A.T. (Anne) (v)",14,8
2,Partij van de Arbeid (P.v.d.A.),67,"Bouteibi, H. (Hafid) (m)",14,2
2,Partij van de Arbeid (P.v.d.A.),68,"Voigt, I. (Ivonne) (v)",14,3
2,Partij van de Arbeid (P.v.d.A.),69,"Schuurman Hess, J.N. (Jan) (m)",14,8
2,Partij van de Arbeid (P.v.d.A.),70,"Klomp, B.C.D. (Denise) (v)",14,1
2,Partij van de Arbeid (P.v.d.A.),71,"Keizer, H.M. (Marco) (m)",14,1
2,Partij van de Arbeid (P.v.d.A.),72,"Houben, T.A.H. (Tirza) (v)",14,9
2,Partij van de Arbeid (P.v.d.A.),73,"van 't Zelfde, E.R.M. (Eric) (m)",14,101
2,Partij van de Arbeid (P.v.d.A.),74,"Doevendans, S.S. (Sandra) (v)",14,5
2,Partij van de Arbeid (P.v.d.A.),75,"de Haan, F.G. (Foppe) (m)",14,37
2,Partij van de Arbeid (P.v.d.A.),76,"van den Bergh, J. (Jacqueline) (v)",14,112
2,Partij van de Arbeid (P.v.d.A.),77,"Koning, A.L. (Anne) (v)",14,97
2,Partij van de Arbeid (P.v.d.A.),78,"Rensen, J.D. (Dick) (m)",14,30
2,Partij van de Arbeid (P.v.d.A.),79,"Stam, M.X. (Mario) (m)",14,53
2,Partij van de Arbeid (P.v.d.A.),80,"Struijk, W. (Wouter) (m)",14,216
2,Partij van de Arbeid (P.v.d.A.),1,"Asscher, L.F. (Lodewijk) (m)",15,22876
2,Partij van de Arbeid (P.v.d.A.),2,"Arib, K. (Khadija) (v)",15,3855
2,Partij van de Arbeid (P.v.d.A.),3,"Dijsselbloem, J.R.V.A. (Jeroen) (m)",15,4016
2,Partij van de Arbeid (P.v.d.A.),4,"Dijksma, S.A.M. (Sharon) (v)",15,2274
2,Partij van de Arbeid (P.v.d.A.),5,"van Dijk, G.J. (Gijs) (m)",15,119
2,Partij van de Arbeid (P.v.d.A.),6,"Kuiken, A.H. (Attje) (v)",15,341
2,Partij van de Arbeid (P.v.d.A.),7,"Nijboer, H. (Henk) (m)",15,63
2,Partij van de Arbeid (P.v.d.A.),8,"van den Hul, K.A.E. (Kirsten) (v)",15,210
2,Partij van de Arbeid (P.v.d.A.),9,"Moorlag, W.J. (William) (m)",15,60
2,Partij van de Arbeid (P.v.d.A.),10,"Ploumen, E.M.J. (Lilianne) (v)",15,1421
2,Partij van de Arbeid (P.v.d.A.),11,"Kerstens, J.W.M. (John) (m)",15,50
2,Partij van de Arbeid (P.v.d.A.),12,"de Kock, J.C.M. (Joke) (v)",15,207
2,Partij van de Arbeid (P.v.d.A.),13,"Marcouch, A. (Ahmed) (m)",15,289
2,Partij van de Arbeid (P.v.d.A.),14,"Volp, M.J. (Marith) (v)",15,312
2,Partij van de Arbeid (P.v.d.A.),15,"Moti, R. (Richard) (m)",15,264
2,Partij van de Arbeid (P.v.d.A.),16,"Yücel, K. (Keklik) (v)",15,145
2,Partij van de Arbeid (P.v.d.A.),17,"Servaes, M. (Michiel) (m)",15,103
2,Partij van de Arbeid (P.v.d.A.),18,"Bozkurt, E. (Emine) (v)",15,74
2,Partij van de Arbeid (P.v.d.A.),19,"van der Linde, I.M. (Ilco) (m)",15,31
2,Partij van de Arbeid (P.v.d.A.),20,"Oosterbaan, C. (Christa) (v)",15,89
2,Partij van de Arbeid (P.v.d.A.),21,"Mohandis, M. (Mohammed) (m)",15,219
2,Partij van de Arbeid (P.v.d.A.),22,"Ypma, L. (Loes) (v)",15,223
2,Partij van de Arbeid (P.v.d.A.),23,"Recourt, J. (Jeroen) (m)",15,42
2,Partij van de Arbeid (P.v.d.A.),24,"Maij, M.E. (Marit) (v)",15,118
2,Partij van de Arbeid (P.v.d.A.),25,"de Kort, M.V. (Martijn) (m)",15,14
2,Partij van de Arbeid (P.v.d.A.),26,"Roopram, R.D. (Reshma) (v)",15,256
2,Partij van de Arbeid (P.v.d.A.),27,"Hoogland, D. (Duco) (m)",15,28
2,Partij van de Arbeid (P.v.d.A.),28,"Schellekens, G.M.M. (Giselle) (v)",15,37
2,Partij van de Arbeid (P.v.d.A.),29,"de Vries, A.A. (Albert) (m)",15,9
2,Partij van de Arbeid (P.v.d.A.),30,"Biemans, M.S. (Mirthe) (v)",15,39
2,Partij van de Arbeid (P.v.d.A.),31,"Brouwer, H. (Harm) (m)",15,6
2,Partij van de Arbeid (P.v.d.A.),32,"Vos, M.L. (Mei Li) (v)",15,152
2,Partij van de Arbeid (P.v.d.A.),33,"Reinaerts, J.L.H. (Joost) (m)",15,17
2,Partij van de Arbeid (P.v.d.A.),34,"Dibi, B. (Bouchra) (v)",15,21
2,Partij van de Arbeid (P.v.d.A.),35,"van Drooge, S.W. (Bas) (m)",15,32
2,Partij van de Arbeid (P.v.d.A.),36,"Asante, A.A. (Amma) (v)",15,93
2,Partij van de Arbeid (P.v.d.A.),37,"Ünver, E. (Emre) (m)",15,14
2,Partij van de Arbeid (P.v.d.A.),38,"Vermue, J.G.P. (Joyce) (v)",15,18
2,Partij van de Arbeid (P.v.d.A.),39,"van Dekken, T.R. (Tjeerd) (m)",15,6
2,Partij van de Arbeid (P.v.d.A.),40,"Hedin-Penninx, A. (Anna-Lena) (v)",15,10
2,Partij van de Arbeid (P.v.d.A.),41,"Deen, B. (Bob) (m)",15,9
2,Partij van de Arbeid (P.v.d.A.),42,"Vorselman-Derksen, C.H.W.J. (Cindy) (v)",15,8
2,Partij van de Arbeid (P.v.d.A.),43,"Pentenga, F. (Erik) (m)",15,13
2,Partij van de Arbeid (P.v.d.A.),44,"van den Boogaard, A. (Anna) (v)",15,205
2,Partij van de Arbeid (P.v.d.A.),45,"van Laar, R.P. (Roelof) (m)",15,37
2,Partij van de Arbeid (P.v.d.A.),46,"Schrofer, T.T. (Tamar) (v)",15,12
2,Partij van de Arbeid (P.v.d.A.),47,"van Houwelingen, H.E.F. (Heino) (m)",15,5
2,Partij van de Arbeid (P.v.d.A.),48,"Mulder, M.A. (Marinka) (v)",15,14
2,Partij van de Arbeid (P.v.d.A.),49,"Bolhuis, W.D. (Wimar) (m)",15,6
2,Partij van de Arbeid (P.v.d.A.),50,"Günal-Gezer, S. (Sultan) (v)",15,23
2,Partij van de Arbeid (P.v.d.A.),51,"Staal, J.J. (Jelmer) (m)",15,92
2,Partij van de Arbeid (P.v.d.A.),52,"Boot, E. (Els) (v)",15,57
2,Partij van de Arbeid (P.v.d.A.),53,"Chahim, M. (Mohammed) (m)",15,18
2,Partij van de Arbeid (P.v.d.A.),54,"Koenders, P.T.C. (Petra) (v)",15,34
2,Partij van de Arbeid (P.v.d.A.),55,"Breederveld, R. (Roy) (m)",15,4
2,Partij van de Arbeid (P.v.d.A.),56,"Menenti, L.M.E. (Laura) (v)",15,34
2,Partij van de Arbeid (P.v.d.A.),57,"van de Burgt, R.H.M. (Richard) (m)",15,6
2,Partij van de Arbeid (P.v.d.A.),58,"Repetur, M.E. (Lou) (v)",15,8
2,Partij van de Arbeid (P.v.d.A.),59,"Akrouh, S. (Saami) (m)",15,3
2,Partij van de Arbeid (P.v.d.A.),60,"Engbers, A.H.M.G. (Anita) (v)",15,44
2,Partij van de Arbeid (P.v.d.A.),61,"Ronnes, T.L. (Thomas) (m)",15,5
2,Partij van de Arbeid (P.v.d.A.),62,"Wijntuin, P.M. (Peggy) (v)",15,52
2,Partij van de Arbeid (P.v.d.A.),63,"Brouwers, L.W.L. (Luc) (m)",15,3
2,Partij van de Arbeid (P.v.d.A.),64,"van Zantvoort, A.H.G. (Anja) (v)",15,89
2,Partij van de Arbeid (P.v.d.A.),65,"Cohen, F. (Fred) (m)",15,13
2,Partij van de Arbeid (P.v.d.A.),66,"Dankert, A.T. (Anne) (v)",15,9
2,Partij van de Arbeid (P.v.d.A.),67,"Bouteibi, H. (Hafid) (m)",15,5
2,Partij van de Arbeid (P.v.d.A.),68,"Voigt, I. (Ivonne) (v)",15,6
2,Partij van de Arbeid (P.v.d.A.),69,"Schuurman Hess, J.N. (Jan) (m)",15,2
2,Partij van de Arbeid (P.v.d.A.),70,"Klomp, B.C.D. (Denise) (v)",15,7
2,Partij van de Arbeid (P.v.d.A.),71,"Keizer, H.M. (Marco) (m)",15,3
2,Partij van de Arbeid (P.v.d.A.),72,"Houben, T.A.H. (Tirza) (v)",15,0
2,Partij van de Arbeid (P.v.d.A.),73,"van 't Zelfde, E.R.M. (Eric) (m)",15,20
2,Partij van de Arbeid (P.v.d.A.),74,"Doevendans, S.S. (Sandra) (v)",15,3
2,Partij van de Arbeid (P.v.d.A.),75,"de Haan, F.G. (Foppe) (m)",15,57
2,Partij van de Arbeid (P.v.d.A.),76,"Barth, M.A.M. (Marleen) (v)",15,15
2,Partij van de Arbeid (P.v.d.A.),77,"Hillebrand, R. (Ron) (m)",15,27
2,Partij van de Arbeid (P.v.d.A.),78,"Damen, M.M. (Marleen) (v)",15,54
2,Partij van de Arbeid (P.v.d.A.),79,"de Jong, A. (Arie) (m)",15,23
2,Partij van de Arbeid (P.v.d.A.),80,"Oppatja, H.I.P. (Hélène) (v)",15,121
2,Partij van de Arbeid (P.v.d.A.),1,"Asscher, L.F. (Lodewijk) (m)",16,8064
2,Partij van de Arbeid (P.v.d.A.),2,"Arib, K. (Khadija) (v)",16,842
